index,lat,long,time,significant_wave_height,energy_wave_period,mean_wave_direction,100m_ucomponent_wind,100m_vcomponent_wind
186,42.119998931884766,15.390000343322754,2019-01-08 18:00:00,0.5540036,3.3092458,193.31682,4.950881,4.8775043
187,42.119998931884766,15.390000343322754,2019-01-08 19:00:00,0.5024307,3.2955182,193.80019,4.4888315,4.022767
188,42.119998931884766,15.390000343322754,2019-01-08 20:00:00,0.45660126,3.2729788,193.45964,3.9196465,3.4618466
189,42.119998931884766,15.390000343322754,2019-01-08 21:00:00,0.41894305,3.252109,192.14684,3.6870983,3.1385944
190,42.119998931884766,15.390000343322754,2019-01-08 22:00:00,0.40372574,3.1995177,191.1746,3.446934,4.4784813
191,42.119998931884766,15.390000343322754,2019-01-08 23:00:00,0.39342308,3.2145438,186.25299,2.8975518,4.221733
192,42.119998931884766,15.390000343322754,2019-01-09 00:00:00,0.39585066,3.2673209,180.19984,2.7563982,3.9208314
193,42.119998931884766,15.390000343322754,2019-01-09 01:00:00,0.40141654,3.4029274,170.79056,2.4009752,3.5566962
194,42.119998931884766,15.390000343322754,2019-01-09 02:00:00,0.4075153,3.6669989,154.08675,2.6416473,2.5776737
195,42.119998931884766,15.390000343322754,2019-01-09 03:00:00,0.43552208,3.9198468,133.15892,2.5350204,-0.67065305
196,42.119998931884766,15.390000343322754,2019-01-09 04:00:00,0.487095,4.082723,109.41874,1.4139149,-4.1010475
197,42.119998931884766,15.390000343322754,2019-01-09 05:00:00,0.5577339,4.133367,83.74507,0.3004257,-6.67507
198,42.119998931884766,15.390000343322754,2019-01-09 06:00:00,0.63524127,4.159895,64.25637,-0.19361222,-7.2975883
199,42.119998931884766,15.390000343322754,2019-01-09 07:00:00,0.7167158,4.1713033,52.622475,0.09428036,-7.712964
200,42.119998931884766,15.390000343322754,2019-01-09 08:00:00,0.8016838,4.180764,45.102737,0.25879043,-7.323209
201,42.119998931884766,15.390000343322754,2019-01-09 09:00:00,0.8517171,4.278342,44.328247,0.843715,-7.0190353
202,42.119998931884766,15.390000343322754,2019-01-09 10:00:00,0.8786582,4.3946557,46.89891,0.5212956,-6.906742
203,42.119998931884766,15.390000343322754,2019-01-09 11:00:00,0.89843476,4.4939027,50.18364,0.60710496,-6.6728888
204,42.119998931884766,15.390000343322754,2019-01-09 12:00:00,0.92774427,4.52479,50.74391,1.0407209,-7.231085
205,42.119998931884766,15.390000343322754,2019-01-09 13:00:00,0.97120523,4.497984,48.239166,0.80461854,-7.733679
206,42.119998931884766,15.390000343322754,2019-01-09 14:00:00,1.0140741,4.466726,43.63614,1.3270903,-8.242814
207,42.119998931884766,15.390000343322754,2019-01-09 15:00:00,1.07968,4.398366,32.87561,2.833068,-9.132438
208,42.119998931884766,15.390000343322754,2019-01-09 16:00:00,1.161036,4.354029,18.099792,3.5241115,-9.1924
209,42.119998931884766,15.390000343322754,2019-01-09 17:00:00,1.20953,4.3939137,7.866577,3.6749127,-8.654919
210,42.119998931884766,15.390000343322754,2019-01-09 18:00:00,1.2024839,4.4233165,2.2473755,4.0734944,-7.6546373
211,42.119998931884766,15.390000343322754,2019-01-09 19:00:00,1.2191222,4.4554095,356.66376,5.239789,-6.7813663
212,42.119998931884766,15.390000343322754,2019-01-09 20:00:00,1.2415632,4.4716415,351.42905,5.4235935,-6.8707647
213,42.119998931884766,15.390000343322754,2019-01-09 21:00:00,1.2500896,4.4902854,349.05615,5.4845233,-7.4518547
214,42.119998931884766,15.390000343322754,2019-01-09 22:00:00,1.2060957,4.5278506,349.2264,5.2291265,-6.9792423
215,42.119998931884766,15.390000343322754,2019-01-09 23:00:00,1.1650624,4.5448246,349.79218,5.063093,-7.04193
216,42.119998931884766,15.390000343322754,2019-01-10 00:00:00,1.1355753,4.537497,350.63806,4.3979445,-7.3962536
217,42.119998931884766,15.390000343322754,2019-01-10 01:00:00,1.1213055,4.513845,351.79706,3.8378994,-7.481291
218,42.119998931884766,15.390000343322754,2019-01-10 02:00:00,1.1201212,4.4927897,353.4724,4.1171603,-7.594675
219,42.119998931884766,15.390000343322754,2019-01-10 03:00:00,1.133503,4.49112,355.60364,3.5845335,-8.336028
220,42.119998931884766,15.390000343322754,2019-01-10 04:00:00,1.1554703,4.527201,359.185,2.098358,-8.10381
221,42.119998931884766,15.390000343322754,2019-01-10 05:00:00,1.1831219,4.58777,4.41156,0.1871981,-7.663904
222,42.119998931884766,15.390000343322754,2019-01-10 06:00:00,1.2274117,4.65344,9.443039,-1.2786677,-7.8367043
223,42.119998931884766,15.390000343322754,2019-01-10 07:00:00,1.3007743,4.7268085,12.733261,-1.2309394,-8.085821
224,42.119998931884766,15.390000343322754,2019-01-10 08:00:00,1.3878739,4.8311567,13.760437,-0.3885871,-8.70507
