"significant_wave_height,energy_wave_period,mean_wave_direction,potenza(kW/m)"
"('2019-01-16 04:00:00', '0.5554807', '3.7284837')",0.5637236783309567
"('2019-01-16 05:00:00', '0.5202844', '3.6037154')",0.4780003058017126
"('2019-01-16 06:00:00', '0.4833784', '3.502801')",0.40103846076939115
"('2019-01-16 07:00:00', '0.4498328', '3.4047754')",0.3375878339097705
"('2019-01-16 08:00:00', '0.4188223', '3.3118749')",0.28466206705838315
"('2019-01-16 09:00:00', '0.39376628', '3.212824')",0.24409566178156575
"('2019-01-16 10:00:00', '0.35768557', '3.154307')",0.19774380177733486
"('2019-01-16 11:00:00', '0.32838476', '3.0977464')",0.16368464034107924
"('2019-01-16 12:00:00', '0.29631305', '3.07324')",0.13221907506204292
"('2019-01-16 13:00:00', '0.26813245', '3.0456586')",0.1072941523055938
"('2019-01-16 14:00:00', '0.24743915', '2.9840665')",0.08952439761169499
"('2019-01-16 15:00:00', '0.23482263', '2.895359')",0.07823091248814433
"('2019-01-16 16:00:00', '0.22609723', '2.8206284')",0.0706532978070202
"('2019-01-16 17:00:00', '0.23653233', '2.718037')",0.0745130712273176
"('2019-01-16 18:00:00', '0.25917125', '2.638927')",0.08685545572630994
"('2019-01-16 19:00:00', '0.28947425', '2.5988595')",0.10670843635266963
"('2019-01-16 20:00:00', '0.31494296', '2.605382')",0.12662845212672696
"('2019-01-16 21:00:00', '0.33380866', '2.6464746')",0.14449705937055604
"('2019-01-16 22:00:00', '0.36134076', '2.6753604')",0.1711639427311024
"('2019-01-16 23:00:00', '0.38415647', '2.722696')",0.19688450467523075
"('2019-01-17 00:00:00', '0.39488637', '2.7627635')",0.21109797987897702
"('2019-01-17 01:00:00', '0.39647818', '2.7915564')",0.2150210948649124
"('2019-01-17 02:00:00', '0.39353037', '2.8063717')",0.21295987342221923
"('2019-01-17 03:00:00', '0.39370728', '2.8110309')",0.21350526559332894
"('2019-01-17 04:00:00', '0.38380277', '2.814758')",0.20316708609481274
"('2019-01-17 05:00:00', '0.37248337', '2.80339')",0.19058704461862114
"('2019-01-17 06:00:00', '0.36529076', '2.7864313')",0.18218884967547258
"('2019-01-17 07:00:00', '0.37401617', '2.7692862')",0.18982118437552892
"('2019-01-17 08:00:00', '0.39288187', '2.7843814')",0.2105953513809137
"('2019-01-17 09:00:00', '0.40426028', '2.8289213')",0.22653697167142728
"('2019-01-17 10:00:00', '0.4333253', '2.8673117')",0.2638147537075532
"('2019-01-17 11:00:00', '0.4283141', '2.93934')",0.2642230173837068
"('2019-01-17 12:00:00', '0.41345727', '3.0016775')",0.2514324778400341
"('2019-01-17 13:00:00', '0.39624238', '3.0707242')",0.23624288561731827
"('2019-01-17 14:00:00', '0.37543118', '3.1683772')",0.21882333684708904
"('2019-01-17 15:00:00', '0.36735427', '3.2369578')",0.2140441201759867
"('2019-01-17 16:00:00', '0.39942598', '3.177043')",0.24836579914849802
"('2019-01-17 17:00:00', '0.4809612', '3.1137733')",0.35294184798918404
"('2019-01-17 18:00:00', '0.5983412', '3.1462934')",0.5519415838466885
"('2019-01-17 19:00:00', '0.71106386', '3.2656574')",0.8090659297358833
"('2019-01-17 20:00:00', '0.8003223', '3.411764')",1.0707914595035162
"('2019-01-17 21:00:00', '0.8628149', '3.5564728')",1.2973311449144853
"('2019-01-17 22:00:00', '0.9000747', '3.6829185')",1.4619930132785381
"('2019-01-17 23:00:00', '0.9212396', '3.7725577')",1.5688346293817115
"('2019-01-18 00:00:00', '0.9593837', '3.8368523')",1.7304371584675866
"('2019-01-18 01:00:00', '1.0007114', '3.9012399')",1.9143283536689517
"('2019-01-18 02:00:00', '1.0195771', '3.961807')",2.01803893055902
"('2019-01-18 03:00:00', '1.014507', '4.0025268')",2.018554243706543
"('2019-01-18 04:00:00', '0.989451', '4.0184608')",1.9277219820547506
"('2019-01-18 05:00:00', '1.0129151', '4.110709')",2.0666117995310547
"('2019-01-18 06:00:00', '0.9485359', '4.087973')",1.8022359313805392
"('2019-01-18 07:00:00', '0.8952993', '4.036351')",1.5853366333033239
"('2019-01-18 08:00:00', '0.8519671', '3.9740136')",1.4134194956871864
"('2019-01-18 09:00:00', '0.8146484', '3.9113033')",1.2719147161905238
"('2019-01-18 10:00:00', '0.7705498', '3.8498044')",1.1200467976223756
"('2019-01-18 11:00:00', '0.74101317', '3.7771237')",1.0162700845178079
"('2019-01-18 12:00:00', '0.70705485', '3.7211223')",0.9115410583379157
"('2019-01-18 13:00:00', '0.63176894', '3.7398515')",0.7314202485378801
"('2019-01-18 14:00:00', '0.5488777', '3.813464')",0.5629462155065862
"('2019-01-18 15:00:00', '0.48385', '3.865645')",0.4434447719170762
"('2019-01-18 16:00:00', '0.4364499', '3.8690925')",0.3611386659122409
"('2019-01-18 17:00:00', '0.40384758', '3.8255775')",0.3057229588131129
"('2019-01-18 18:00:00', '0.39034688', '3.706493')",0.2767328330395225
"('2019-01-18 19:00:00', '0.39258718', '3.565791')",0.26929245872993934
"('2019-01-18 20:00:00', '0.39612448', '3.5224621')",0.27083561471298356
"('2019-01-18 21:00:00', '0.4014305', '3.5588956')",0.28101665561217787
"('2019-01-18 22:00:00', '0.40372968', '3.678539')",0.2938006822267763
"('2019-01-18 23:00:00', '0.41811478', '3.7722783')",0.32314009244835923
"('2019-01-19 00:00:00', '0.4336201', '3.86052')",0.35568102529641094
"('2019-01-19 01:00:00', '0.4493611', '3.9264917')",0.38850061601216873
"('2019-01-19 02:00:00', '0.4784261', '3.8837218')",0.435586008215071
"('2019-01-19 03:00:00', '0.5014187', '3.8557677')",0.47501573295673105
"('2019-01-19 04:00:00', '0.5096135', '3.885865')",0.49449924978595045
"('2019-01-19 05:00:00', '0.5058403', '3.9427981')",0.49434195568657213
"('2019-01-19 06:00:00', '0.4993552', '3.979418')",0.48622221063437693
"('2019-01-19 07:00:00', '0.4945209', '3.9742932')",0.4762393596661603
"('2019-01-19 08:00:00', '0.490453', '3.940003')",0.4643948803403888
"('2019-01-19 09:00:00', '0.4841448', '3.9073896')",0.4487798401508355
"('2019-01-19 10:00:00', '0.4698186', '3.9099054')",0.4228854497441021
"('2019-01-19 11:00:00', '0.4529574', '3.9319892')",0.39529663248406416
"('2019-01-19 12:00:00', '0.4386313', '3.9303122')",0.37052913914315083
"('2019-01-19 13:00:00', '0.4263096', '3.9157758')",0.3487097762658932
"('2019-01-19 14:00:00', '0.41463637', '3.9011467')",0.3286420640239039
"('2019-01-19 15:00:00', '0.40331697', '3.8922944')",0.31023782930666255
"('2019-01-19 16:00:00', '0.39400208', '3.8726335')",0.2945774558977435
"('2019-01-19 17:00:00', '0.38291848', '3.8881946')",0.27935517784680036
"('2019-01-19 18:00:00', '0.37395728', '3.896208')",0.26698213289606976
"('2019-01-19 19:00:00', '0.36694157', '3.8957422')",0.2570278121288623
"('2019-01-19 20:00:00', '0.36753106', '3.820732')",0.2528894722295873
"('2019-01-19 21:00:00', '0.36859226', '3.770042')",0.250977443461903
"('2019-01-19 22:00:00', '0.36894608', '3.7279246')",0.24865030750083045
"('2019-01-19 23:00:00', '0.39282298', '3.5616908')",0.2693060229362724
"('2019-01-20 00:00:00', '0.4364499', '3.3795238')",0.3154426306816565
"('2019-01-20 01:00:00', '0.5539479', '3.5194802')",0.5291909968805825
"('2019-01-20 02:00:00', '0.574877', '3.4938557')",0.5657843250133161
"('2019-01-20 03:00:00', '0.57953453', '3.5060625')",0.5769980804767931
"('2019-01-20 04:00:00', '0.574877', '3.5302892')",0.5716842547686785
"('2019-01-20 05:00:00', '0.56491363', '3.5561001')",0.5560760160451514
"('2019-01-20 06:00:00', '0.5503516', '3.5850792')",0.5320779985497498
"('2019-01-20 07:00:00', '0.5311911', '3.6230035')",0.5009177410637058
"('2019-01-20 08:00:00', '0.507609', '3.67388')",0.4638522569654524
"('2019-01-20 09:00:00', '0.4846754', '3.7159042')",0.42772294037237385
"('2019-01-20 10:00:00', '0.4593246', '3.7596989')",0.388676744391802
"('2019-01-20 11:00:00', '0.4393977', '3.7879326')",0.35835534084802195
"('2019-01-20 12:00:00', '0.4209447', '3.8037734')",0.3302636746287596
"('2019-01-20 13:00:00', '0.40555727', '3.7944553')",0.3058087467656041
"('2019-01-20 14:00:00', '0.38922668', '3.7967849')",0.2818495056194238
"('2019-01-20 15:00:00', '0.37313187', '3.7965984')",0.2590093426768254
"('2019-01-20 16:00:00', '0.35821617', '3.7879326')",0.23817089857965193
"('2019-01-20 17:00:00', '0.34365416', '3.774701')",0.21843480900779527
"('2019-01-20 18:00:00', '0.33439827', '3.6933546')",0.20236953339975258
"('2019-01-20 19:00:00', '0.32166386', '3.6680098')",0.1859649534737163
"('2019-01-20 20:00:00', '0.31494296', '3.599988')",0.1749689328147625
"('2019-01-20 21:00:00', '0.30427206', '3.583961')",0.16258613409373868
"('2019-01-20 22:00:00', '0.31435335', '3.4182866')",0.16551628816505085
"('2019-01-20 23:00:00', '0.32307875', '3.2956614')",0.16856036121497667
"('2019-01-21 00:00:00', '0.32301986', '3.254103')",0.16637414032128167
"('2019-01-21 01:00:00', '0.32189965', '3.2464623')",0.1648342486815678
"('2019-01-21 02:00:00', '0.32543695', '3.2324853')",0.16775148009101898
"('2019-01-21 03:00:00', '0.33162737', '3.2223287')",0.17364674739228497
"('2019-01-21 04:00:00', '0.33722806', '3.2222352')",0.17955633238168134
"('2019-01-21 05:00:00', '0.33946836', '3.2383556')",0.18286021286117557
"('2019-01-21 06:00:00', '0.34271097', '3.252705')",0.18719608844089172
"('2019-01-21 07:00:00', '0.34353626', '3.2800071')",0.189677593243297
"('2019-01-21 08:00:00', '0.34695566', '3.3000407')",0.19465399862280056
"('2019-01-21 09:00:00', '0.34778106', '3.3444877')",0.19821546552315233
"('2019-01-21 10:00:00', '0.36481917', '3.3103838')",0.21588860990689707
"('2019-01-21 11:00:00', '0.37861466', '3.296034')",0.23151685529635171
"('2019-01-21 12:00:00', '0.38409758', '3.3351698')",0.24109997838449956
"('2019-01-21 13:00:00', '0.39252818', '3.3532467')",0.25316476845531766
"('2019-01-21 14:00:00', '0.3975984', '3.3863258')",0.2623095338174252
"('2019-01-21 15:00:00', '0.39842367', '3.4415817')",0.2676975687675024
"('2019-01-21 16:00:00', '0.39358938', '3.5216236')",0.2673164954518885
"('2019-01-21 17:00:00', '0.39005208', '3.5966334')",0.26812508635017723
"('2019-01-21 18:00:00', '0.38639677', '3.6690345')",0.2684199865218634
"('2019-01-21 19:00:00', '0.38421547', '3.7273655')",0.26961730023799446
"('2019-01-21 20:00:00', '0.38392067', '3.7680852')",0.272144639130806
"('2019-01-21 21:00:00', '0.38792968', '3.7799191')",0.27873056896488696
"('2019-01-21 22:00:00', '0.408682', '3.6853411')",0.3016093430630461
"('2019-01-21 23:00:00', '0.4341507', '3.6110764')",0.3335137688760574
"('2019-01-22 00:00:00', '0.4533111', '3.6102378')",0.3635168916564303
"('2019-01-22 01:00:00', '0.4596194', '3.7015545')",0.3831571472243893
"('2019-01-22 02:00:00', '0.4635104', '3.8277206')",0.4029538184703372
"('2019-01-22 03:00:00', '0.4712925', '3.9490414')",0.4298023878003139
"('2019-01-22 04:00:00', '0.4782492', '4.095707')",0.45902196191405303
"('2019-01-22 05:00:00', '0.4866209', '4.2347317')",0.4913641817699334
"('2019-01-22 06:00:00', '0.5001806', '4.324185')",0.5300953960365854
"('2019-01-22 07:00:00', '0.5218172', '4.336951')",0.5786518895638909
"('2019-01-22 08:00:00', '0.548524', '4.3223214')",0.6372420203005069
"('2019-01-22 09:00:00', '0.58867264', '4.250293')",0.7217098831270612
"('2019-01-22 10:00:00', '0.73387957', '3.8965807')",1.0283225293266574
"('2019-01-22 11:00:00', '0.7815745', '3.988643')",1.193883664238384
"('2019-01-22 12:00:00', '0.7606453', '4.258586')",1.207329672212593
"('2019-01-22 13:00:00', '0.7470267', '4.5319767')",1.2392416389399818
"('2019-01-22 14:00:00', '0.7468498', '4.7751775')",1.305125086760205
"('2019-01-22 15:00:00', '0.754514', '4.9830627')",1.3900391648554382
"('2019-01-22 16:00:00', '0.7654207', '5.1468735')",1.4775424956118686
"('2019-01-22 17:00:00', '0.7748536', '5.271083')",1.55072663059082
"('2019-01-22 18:00:00', '0.7813387', '5.357461')",1.6026318501206207
"('2019-01-22 19:00:00', '0.7864678', '5.395292')",1.6352077118361994
"('2019-01-22 20:00:00', '0.7932476', '5.375258')",1.6573450207257008
"('2019-01-22 21:00:00', '0.8010297', '5.3173933')",1.6718299522557836
"('2019-01-22 22:00:00', '0.8134103', '5.198309')",1.685301108305042
"('2019-01-22 23:00:00', '0.8122312', '5.1386733')",1.661140716301329
"('2019-01-23 00:00:00', '0.8102857', '5.044841')",1.6230052027527644
"('2019-01-23 01:00:00', '0.8055103', '4.9278064')",1.5667218975026007
"('2019-01-23 02:00:00', '0.801973', '4.778532')",1.5059483361603703
"('2019-01-23 03:00:00', '0.8040364', '4.5922647')",1.454703265830054
"('2019-01-23 04:00:00', '0.8200133', '4.3654637')",1.4383621759517513
"('2019-01-23 05:00:00', '0.837582', '4.1864643')",1.4391237595772002
"('2019-01-23 06:00:00', '0.8457179', '4.0597396')",1.4228047402315527
"('2019-01-23 07:00:00', '0.8445977', '3.9803498')",1.3912882238100837
"('2019-01-23 08:00:00', '0.8069253', '3.9741068')",1.2679504404996884
"('2019-01-23 09:00:00', '0.7381244', '4.006347')",1.069556584829447
"('2019-01-23 10:00:00', '0.65582275', '4.066355')",0.8569871826830311
"('2019-01-23 11:00:00', '0.58655024', '4.110709')",0.6929840638940763
"('2019-01-23 12:00:00', '0.5288329', '4.138477')",0.56711816436843
"('2019-01-23 13:00:00', '0.4807254', '4.1445336')",0.46931656550871953
"('2019-01-23 14:00:00', '0.4402231', '4.1294384')",0.39213240003803324
"('2019-01-23 15:00:00', '0.40402448', '4.12217')",0.3297139621561402
"('2019-01-23 16:00:00', '0.37324977', '4.0934706')",0.2794388936301172
"('2019-01-23 17:00:00', '0.36210728', '3.8741243')",0.248911030736318
"('2019-01-23 18:00:00', '0.38256478', '3.966466')",0.2844525204333641
"('2019-01-23 19:00:00', '0.36246097', '3.9128873')",0.2518928940589642
"('2019-01-23 20:00:00', '0.34518707', '3.830982')",0.22367385899730885
"('2019-01-23 21:00:00', '0.33192205', '3.718793')",0.20075681316285537
"('2019-01-23 22:00:00', '0.34825277', '3.4111118')",0.20271280947629483
"('2019-01-23 23:00:00', '0.34837067', '3.2699437')",0.19445518281363863
"('2019-01-24 00:00:00', '0.36163557', '3.2599733')",0.20890671704201283
"('2019-01-24 01:00:00', '0.35408926', '3.2453442')",0.19938034960128126
"('2019-01-24 02:00:00', '0.34483325', '3.2817774')",0.1912156660598984
"('2019-01-24 03:00:00', '0.33221686', '3.354924')",0.18143543265222878
"('2019-01-24 04:00:00', '0.32077956', '3.4345')",0.17317012699453382
"('2019-01-24 05:00:00', '0.31388175', '3.4917126')",0.16856472666987302
"('2019-01-24 06:00:00', '0.31547356', '3.5014966')",0.1707559015218369
"('2019-01-24 07:00:00', '0.33215785', '3.431984')",0.18553693416053313
"('2019-01-24 08:00:00', '0.37991178', '3.2924933')",0.23285549978708517
"('2019-01-24 09:00:00', '0.4768343', '3.2199988')",0.3587457506738915
"('2019-01-24 10:00:00', '0.65216744', '3.29855')",0.6874440804166403
"('2019-01-24 11:00:00', '0.7964902', '3.521344')",1.0946251106733096
"('2019-01-24 12:00:00', '0.9138702', '3.7366834')",1.5291546665425284
"('2019-01-24 13:00:00', '1.0094957', '3.9172668')",1.956087053092317
"('2019-01-24 14:00:00', '1.1483946', '4.0734367')",2.632323950606794
"('2019-01-24 15:00:00', '1.354974', '4.2654815')",3.837302762766292
"('2019-01-24 16:00:00', '1.5857253', '4.50365')",5.549024250641845
"('2019-01-24 17:00:00', '1.6863031', '4.7531867')",6.622961494041534
"('2019-01-24 18:00:00', '1.6775187', '4.8925843')",6.746354179441806
"('2019-01-24 19:00:00', '1.6215112', '4.9577174')",6.387306446630798
"('2019-01-24 20:00:00', '1.5521207', '4.9737444')",5.871249350181909
"('2019-01-24 21:00:00', '1.5150968', '4.9536176')",5.571848759934237
"('2019-01-24 22:00:00', '1.5081401', '4.926316')",5.490371373797638
"('2019-01-24 23:00:00', '1.5793581', '4.904605')",5.994615617011033
"('2019-01-25 00:00:00', '1.7174904', '4.9581833')",7.166503127331135
"('2019-01-25 01:00:00', '1.7976108', '5.0823927')",8.047400874199813
"('2019-01-25 02:00:00', '1.7941324', '5.23819')",8.262021207843677
"('2019-01-25 03:00:00', '1.767013', '5.3918443')",8.249220491706128
"('2019-01-25 04:00:00', '1.741898', '5.524067')",8.212974197983181
"('2019-01-25 05:00:00', '1.7289867', '5.6132407')",8.222294928505217
"('2019-01-25 06:00:00', '1.7294583', '5.6698008')",8.309675619513742
"('2019-01-25 07:00:00', '1.7384195', '5.715925')",8.464314106063748
"('2019-01-25 08:00:00', '1.7707272', '5.7331634')",8.808332836092474
"('2019-01-25 09:00:00', '1.8662348', '5.702041')",9.731033839929434
"('2019-01-25 10:00:00', '1.9986484', '5.6998982')",11.156705768706328
"('2019-01-25 11:00:00', '2.1224546', '5.758788')",12.71171038576358
"('2019-01-25 12:00:00', '2.210298', '5.8426504')",13.986454671016878
"('2019-01-25 13:00:00', '2.2799833', '5.9290285')",15.102295021850857
"('2019-01-25 14:00:00', '2.3439498', '6.0293837')",16.231760087661744
"('2019-01-25 15:00:00', '2.368829', '6.083801')",16.727787481242864
"('2019-01-25 16:00:00', '2.356979', '6.125639')",16.674733642471566
"('2019-01-25 17:00:00', '2.3311565', '6.1515427')",16.380342711221903
"('2019-01-25 18:00:00', '2.327914', '6.148561')",16.326888632129716
"('2019-01-25 19:00:00', '2.3229618', '6.1482816')",16.256758972433364
"('2019-01-25 20:00:00', '2.2943685', '6.1615133')",15.893143814273111
"('2019-01-25 21:00:00', '2.2576983', '6.1719494')",15.415238516635476
"('2019-01-25 22:00:00', '2.18931', '6.1861124')",14.528755269396886
"('2019-01-25 23:00:00', '2.178757', '6.1307635')",14.260285945982947
"('2019-01-26 00:00:00', '2.2428415', '6.0485787')",14.908933670073795
"('2019-01-26 01:00:00', '2.3294468', '6.002734')",15.960657265507292
"('2019-01-26 02:00:00', '2.379146', '5.9972363')",16.633721626414204
"('2019-01-26 03:00:00', '2.44553', '6.006461')",17.601947899339663
"('2019-01-26 04:00:00', '2.4514844', '6.0345087')",17.770361623478568
"('2019-01-26 05:00:00', '2.4302015', '6.046715')",17.498472876905865
"('2019-01-26 06:00:00', '2.452251', '6.046156')",17.815797555752017
"('2019-01-26 07:00:00', '2.5085533', '6.0618105')",18.691540744498308
"('2019-01-26 08:00:00', '2.459915', '6.082962')",18.03646340433609
"('2019-01-26 09:00:00', '2.383509', '6.064792')",16.882843048427368
"('2019-01-26 10:00:00', '2.3234923', '5.995373')",15.859692511173204
"('2019-01-26 11:00:00', '2.248619', '5.928097')",14.687339482669163
"('2019-01-26 12:00:00', '2.172095', '5.855323')",13.536443318314246
"('2019-01-26 13:00:00', '2.0935667', '5.7842264')",12.422670526827284
"('2019-01-26 14:00:00', '2.01097', '5.705675')",11.306138306081657
"('2019-01-26 15:00:00', '2.012326', '5.624049')",11.159425901854275
"('2019-01-26 16:00:00', '2.0393865', '5.55873')",11.328456468016261
"('2019-01-26 17:00:00', '2.031015', '5.517172')",11.15164319148343
"('2019-01-26 18:00:00', '2.1593018', '5.6534014')",12.916135597369118
"('2019-01-26 19:00:00', '2.084959', '5.6505127')",12.035911166663851
"('2019-01-26 20:00:00', '1.9931066', '5.6313176')",10.961428524746228
"('2019-01-26 21:00:00', '1.8650557', '5.5818386')",9.51386463238427
"('2019-01-26 22:00:00', '1.7077038', '5.533292')",7.9068729202571
"('2019-01-26 23:00:00', '1.5507648', '5.4802723')",6.457881732385557
"('2019-01-27 00:00:00', '1.3936489', '5.440857')",5.178096554939368
"('2019-01-27 01:00:00', '1.2518612', '5.395944')",4.143581374474212
"('2019-01-27 02:00:00', '1.1248124', '5.3494473')",3.316386848555923
"('2019-01-27 03:00:00', '1.0141532', '5.2865505')",2.664253812335068
"('2019-01-27 04:00:00', '0.9185866', '5.1975636')",2.1489984582319095
"('2019-01-27 05:00:00', '0.8364029', '5.0850015')",1.7430836340819136
"('2019-01-27 06:00:00', '0.77025497', '4.9238')",1.4314147975488505
"('2019-01-27 07:00:00', '0.72143996', '4.701751')",1.199101906256371
"('2019-01-27 08:00:00', '0.69691455', '4.391461')",1.0451152229180156
"('2019-01-27 09:00:00', '0.70127726', '4.035326')",0.9724207524633989
"('2019-01-27 10:00:00', '0.7470856', '3.7123635')",1.0152834458156468
"('2019-01-27 11:00:00', '0.8008529', '3.5680273')",1.121320478744441
"('2019-01-27 12:00:00', '0.8437723', '3.5388618')",1.234554340566337
"('2019-01-27 13:00:00', '0.8786149', '3.5723135')",1.3512719846101684
