"significant_wave_height,energy_wave_period,mean_wave_direction,potenza(kW/m)"
"('2019-09-27 01:00:00', '0.2811587', '2.7881527')",0.10799799392400874
"('2019-09-27 02:00:00', '0.27997446', '2.7866685')",0.10703312852338136
"('2019-09-27 03:00:00', '0.28092194', '2.774425')",0.10728534128050794
"('2019-09-27 04:00:00', '0.27926397', '2.7711787')",0.1058986509273003
"('2019-09-27 05:00:00', '0.2723955', '2.7890801')",0.10140442912885406
"('2019-09-27 06:00:00', '0.2617967', '2.8169992')",0.09460435725292664
"('2019-09-27 07:00:00', '0.25137556', '2.8338804')",0.0877452669815368
"('2019-09-27 08:00:00', '0.24213862', '2.82915')",0.08127934217562138
"('2019-09-27 09:00:00', '0.23225033', '2.8269238')",0.07471759109222942
"('2019-09-27 10:00:00', '0.2051909', '2.931829')",0.06048544902761323
"('2019-09-27 11:00:00', '0.19749343', '2.9069707')",0.055557416163997564
"('2019-09-27 12:00:00', '0.19015121', '2.8809068')",0.051041505462679
"('2019-09-27 13:00:00', '0.19814467', '2.7098682')",0.05213255830625154
"('2019-09-27 14:00:00', '0.21259224', '2.580476')",0.05714664256369762
"('2019-09-27 15:00:00', '0.22283578', '2.5367887')",0.06172345460735748
"('2019-09-27 16:00:00', '0.2375201', '2.5086842')",0.06934941620776967
"('2019-09-27 17:00:00', '0.24989522', '2.4762201')",0.07577068658985299
"('2019-09-27 18:00:00', '0.26558626', '2.4713042')",0.0854148718687938
"('2019-09-27 19:00:00', '0.27079678', '2.4784462')",0.0890558735324445
"('2019-09-27 20:00:00', '0.2659415', '2.489113')",0.08626068866807467
"('2019-09-27 21:00:00', '0.2571782', '2.495142')",0.08086482505990437
"('2019-09-27 22:00:00', '0.24545443', '2.4998724')",0.07379988263984104
"('2019-09-27 23:00:00', '0.23805308', '2.5079422')",0.06964039294646526
"('2019-09-28 00:00:00', '0.22739506', '2.519722')",0.06384262850447253
"('2019-09-28 01:00:00', '0.21786201', '2.5195365')",0.058597588895931814
"('2019-09-28 02:00:00', '0.21134877', '2.5037682')",0.05480114701904241
"('2019-09-28 03:00:00', '0.20140135', '2.507664')",0.04984139393693467
"('2019-09-28 04:00:00', '0.19476974', '2.500522')",0.046480386312752094
"('2019-09-28 05:00:00', '0.19180918', '2.4854956')",0.04480720519546503
"('2019-09-28 06:00:00', '0.19121706', '2.478539')",0.04440635331917193
"('2019-09-28 07:00:00', '0.19476974', '2.4625854')",0.045775210424120694
"('2019-09-28 08:00:00', '0.19334865', '2.5128582')",0.046030569737242386
"('2019-09-28 09:00:00', '0.1932894', '2.572499')",0.047094194221065436
"('2019-09-28 10:00:00', '0.1767695', '2.7331493')",0.041847941796095016
"('2019-09-28 11:00:00', '0.18387485', '2.7372305')",0.04534737094108724
"('2019-09-28 12:00:00', '0.21158564', '2.5905862')",0.05682854105363292
"('2019-09-28 13:00:00', '0.22082257', '2.59745')",0.062062632976896785
"('2019-09-28 14:00:00', '0.23550689', '2.6003253')",0.07066933364728982
"('2019-09-28 15:00:00', '0.24332285', '2.5973573')",0.0753517886659017
"('2019-09-28 16:00:00', '0.25368476', '2.5898442')",0.0816692325452324
"('2019-09-28 17:00:00', '0.25593483', '2.6028297')",0.08354118268000968
"('2019-09-28 18:00:00', '0.25297427', '2.626111')",0.08234966969626493
"('2019-09-28 19:00:00', '0.24687552', '2.6571836')",0.07935489088893875
"('2019-09-28 20:00:00', '0.24065828', '2.673694')",0.07587686840948656
"('2019-09-28 21:00:00', '0.23225033', '2.7106102')",0.07164334055768543
"('2019-09-28 22:00:00', '0.21531594', '2.7837932')",0.06323906118511637
"('2019-09-28 23:00:00', '0.21069753', '2.7808251')",0.06049070465664017
"('2019-09-29 00:00:00', '0.2054869', '2.7777643')",0.057472455517539746
"('2019-09-29 01:00:00', '0.19968426', '2.7775788')",0.054268789586684345
"('2019-09-29 02:00:00', '0.19423676', '2.773312')",0.05126933225596116
"('2019-09-29 03:00:00', '0.1895591', '2.7630162')",0.04864842532844837
"('2019-09-29 04:00:00', '0.18553281', '2.7434452')",0.04627365605276236
"('2019-09-29 05:00:00', '0.18257225', '2.7167318')",0.04437234509128286
"('2019-09-29 06:00:00', '0.17955244', '2.691781')",0.04252246436918924
"('2019-09-29 07:00:00', '0.1835196', '2.5877109')",0.042704805001646286
"('2019-09-29 08:00:00', '0.19103944', '2.4893913')",0.044517966695468966
"('2019-09-29 09:00:00', '0.19749343', '2.435501')",0.04654678584301942
"('2019-09-29 10:00:00', '0.19044733', '2.441159')",0.04338523198978616
"('2019-09-29 11:00:00', '0.19619071', '2.407211')",0.04540117754484839
"('2019-09-29 12:00:00', '0.19980264', '2.3862486')",0.04667821189923696
"('2019-09-29 13:00:00', '0.1977303', '2.373634')",0.045473280384720934
"('2019-09-29 14:00:00', '0.1966052', '2.356382')",0.04463050255353923
"('2019-09-29 15:00:00', '0.20862508', '2.3384802')",0.04987269183853495
"('2019-09-29 16:00:00', '0.22668445', '2.351373')",0.05920536546387113
"('2019-09-29 17:00:00', '0.22727656', '2.3587935')",0.05970288215126125
"('2019-09-29 18:00:00', '0.22023046', '2.365657')",0.056221525793435784
"('2019-09-29 19:00:00', '0.2112304', '2.3628745')",0.051659426243967875
"('2019-09-29 20:00:00', '0.20104611', '2.3552687')",0.0466474480321964
"('2019-09-29 21:00:00', '0.19246042', '2.3447876')",0.04255812121346287
"('2019-09-29 22:00:00', '0.16871679', '2.3695529')",0.033050580864607056
"('2019-09-29 23:00:00', '0.17280233', '2.3609266')",0.03454440791927217
"('2019-09-30 00:00:00', '0.18180251', '2.361947')",0.03825304206074116
"('2019-09-30 01:00:00', '0.19542098', '2.3753965')",0.04445028664956238
"('2019-09-30 02:00:00', '0.21756601', '2.3628745')",0.05480482935324407
"('2019-09-30 03:00:00', '0.23627675', '2.375118')",0.0649715530397109
"('2019-09-30 04:00:00', '0.24113202', '2.382353')",0.06787533111533815
"('2019-09-30 05:00:00', '0.23769772', '2.3966372')",0.06635114290800671
"('2019-09-30 06:00:00', '0.22834241', '2.4052632')",0.0614514093488826
"('2019-09-30 07:00:00', '0.21531594', '2.4098082')",0.0547432935047744
"('2019-09-30 08:00:00', '0.20015788', '2.4130547')",0.04737057231543739
"('2019-09-30 09:00:00', '0.18790126', '2.3994198')",0.041510857330907
"('2019-09-30 10:00:00', '0.16338778', '2.360834')",0.030881662688177516
"('2019-09-30 11:00:00', '0.15284824', '2.3448803')",0.02684340740084771
"('2019-09-30 12:00:00', '0.14651263', '2.3149207')",0.024349067130266223
"('2019-09-30 13:00:00', '0.16842079', '2.1810763')",0.030315053495924598
"('2019-09-30 14:00:00', '0.18659854', '2.226897')",0.037993796564759895
"('2019-09-30 15:00:00', '0.20228946', '2.2755928')",0.045628599729956316
"('2019-09-30 16:00:00', '0.2136581', '2.3038828')",0.051534158225217785
"('2019-09-30 17:00:00', '0.2277503', '2.3330078')",0.059296653810309526
"('2019-09-30 18:00:00', '0.23965168', '2.360463')",0.06642846743161082
"('2019-09-30 19:00:00', '0.23485565', '2.3805907')",0.0643402639027095
"('2019-09-30 20:00:00', '0.22757268', '2.395895')",0.06080007418934933
"('2019-09-30 21:00:00', '0.21898699', '2.4047067')",0.056506033401446325
"('2019-09-30 22:00:00', '0.20187497', '2.400069')",0.04792749800665481
"('2019-09-30 23:00:00', '0.19435525', '2.3988633')",0.04440114127086704
"('2019-10-01 00:00:00', '0.18659854', '2.3901443')",0.04077901056699993
"('2019-10-01 01:00:00', '0.18192089', '2.3537846')",0.03817050811144884
"('2019-10-01 02:00:00', '0.17984843', '2.3333788')",0.036982360668000126
"('2019-10-01 03:00:00', '0.17487478', '2.3275352')",0.034877608624220555
"('2019-10-01 04:00:00', '0.17096686', '2.2895987')",0.0327928619515363
"('2019-10-01 05:00:00', '0.16617072', '2.2870944')",0.030944906427143176
"('2019-10-01 06:00:00', '0.16273642', '2.2591753')",0.02931672997028571
"('2019-10-01 07:00:00', '0.15770352', '2.2461898')",0.027373183255509748
"('2019-10-01 08:00:00', '0.15432847', '2.2410884')",0.026154544988544116
"('2019-10-01 09:00:00', '0.15835488', '2.2142823')",0.027207708848902223
"('2019-10-01 10:00:00', '0.18796039', '2.2716973')",0.039325949467545314
"('2019-10-01 11:00:00', '0.23740172', '2.3634312')",0.06526897112834128
"('2019-10-01 12:00:00', '0.2871983', '2.447559')",0.09892202073099836
"('2019-10-01 13:00:00', '0.34036982', '2.560441')",0.14534929943710306
"('2019-10-01 14:00:00', '0.39709413', '2.671746')",0.20643255236749455
"('2019-10-01 15:00:00', '0.4476012', '2.7690454')",0.2718370450828027
"('2019-10-01 16:00:00', '0.47969365', '2.8531733')",0.3217008217258348
"('2019-10-01 17:00:00', '0.48312783', '2.9115157')",0.3329962377517856
"('2019-10-01 18:00:00', '0.47987127', '2.92951')",0.3305525894647888
"('2019-10-01 19:00:00', '0.4743054', '2.9288607')",0.3228575411940528
"('2019-10-01 20:00:00', '0.4654237', '2.9273767')",0.31072176887440495
"('2019-10-01 21:00:00', '0.45245647', '2.9294171')",0.2938535205129637
"('2019-10-01 22:00:00', '0.43179178', '2.9364667')",0.2682686360102431
"('2019-10-01 23:00:00', '0.40502846', '2.9449072')",0.23672208388017482
"('2019-10-02 00:00:00', '0.39064014', '2.9254289')",0.21874561773650691
"('2019-10-02 01:00:00', '0.38229132', '2.8946345')",0.20729016097099132
"('2019-10-02 02:00:00', '0.37684393', '2.8706112')",0.19975308879318665
"('2019-10-02 03:00:00', '0.3716333', '2.8566053')",0.19331945460314526
"('2019-10-02 04:00:00', '0.37056756', '2.8471444')",0.191575677397285
"('2019-10-02 05:00:00', '0.3642912', '2.8522458')",0.18547286902523277
"('2019-10-02 06:00:00', '0.35647523', '2.8610573')",0.17814816429257707
"('2019-10-02 07:00:00', '0.34244227', '2.881278')",0.1655602134866817
"('2019-10-02 08:00:00', '0.32355392', '2.9130926')",0.14943203187902804
"('2019-10-02 09:00:00', '0.30431032', '2.9556668')",0.1341173349065607
"('2019-10-02 10:00:00', '0.2820469', '3.0250468')",0.11791548439547846
"('2019-10-02 11:00:00', '0.28293502', '2.98878')",0.11723666042174158
"('2019-10-02 12:00:00', '0.31070507', '2.8915734')",0.13678137998418252
"('2019-10-02 13:00:00', '0.33563292', '2.8514109')",0.15739284587160327
"('2019-10-02 14:00:00', '0.35179758', '2.8692198')",0.17399853610816587
"('2019-10-02 15:00:00', '0.36281085', '2.9304376')",0.18901187517694829
"('2019-10-02 16:00:00', '0.38696897', '2.9753306')",0.21831500784005192
"('2019-10-02 17:00:00', '0.4374169', '3.0149367')",0.2826606772350811
"('2019-10-02 18:00:00', '0.46033156', '3.07263')",0.3190419919826498
"('2019-10-02 19:00:00', '0.46299613', '3.1433086')",0.33017016187948683
"('2019-10-02 20:00:00', '0.46625268', '3.1849551')",0.3392673577905022
"('2019-10-02 21:00:00', '0.47910154', '3.1978478')",0.35967396584223915
"('2019-10-02 22:00:00', '0.5301415', '3.148781')",0.43363281648785656
"('2019-10-02 23:00:00', '0.5309112', '3.1765146')",0.4387233105811412
"('2019-10-03 00:00:00', '0.51143086', '3.205083')",0.4107799339529893
"('2019-10-03 01:00:00', '0.49266088', '3.2167697')",0.38257114070193976
"('2019-10-03 02:00:00', '0.48946345', '3.2025785')",0.3759554611694261
"('2019-10-03 03:00:00', '0.5083518', '3.1682594')",0.40118579140482885
"('2019-10-03 04:00:00', '0.53653634', '3.1560159')",0.44517784959364565
"('2019-10-03 05:00:00', '0.563655', '3.179761')",0.49501377689078363
"('2019-10-03 06:00:00', '0.60776734', '3.2071233')",0.5804789210558562
"('2019-10-03 07:00:00', '0.6516428', '3.260828')",0.6784895666528998
"('2019-10-03 08:00:00', '0.6634258', '3.3386488')",0.7200315568579426
"('2019-10-03 09:00:00', '0.6522349', '3.4289916')",0.7147769980145985
"('2019-10-03 10:00:00', '0.6881168', '3.4949398')",0.8108865586763195
"('2019-10-03 11:00:00', '0.6991893', '3.663567')",0.8775861596489751
"('2019-10-03 12:00:00', '0.69984066', '3.9149308')",0.9395470035040402
"('2019-10-03 13:00:00', '0.7165973', '4.1739006')",1.0502399087402123
"('2019-10-03 14:00:00', '0.7618346', '4.338539')",1.2338460405677376
"('2019-10-03 15:00:00', '0.8489934', '4.370725')",1.5436832448464848
"('2019-10-03 16:00:00', '0.9924028', '4.3410435')",2.0949139062717372
"('2019-10-03 17:00:00', '1.1555295', '4.4142265')",2.888103601842789
"('2019-10-03 18:00:00', '1.5585204', '4.9400506')",5.879663341840284
"('2019-10-03 19:00:00', '1.6355541', '5.148191')",6.748085229859769
"('2019-10-03 20:00:00', '1.6559227', '5.2793455')",7.093429947161878
"('2019-10-03 21:00:00', '1.6365607', '5.328041')",6.992425919621641
"('2019-10-03 22:00:00', '1.637508', '5.2563424')",6.90631826920357
"('2019-10-03 23:00:00', '1.6019222', '5.2202606')",6.564038263369305
"('2019-10-04 00:00:00', '1.5481584', '5.1887245')",6.093789934187933
"('2019-10-04 01:00:00', '1.4858091', '5.1412344')",5.561468895039445
"('2019-10-04 02:00:00', '1.4157624', '5.097176')",5.0061799647013245
"('2019-10-04 03:00:00', '1.3638934', '5.024828')",4.5801334917663175
"('2019-10-04 04:00:00', '1.3325708', '4.933372')",4.292601072185962
"('2019-10-04 05:00:00', '1.3294917', '4.8303223')",4.183535422060532
"('2019-10-04 06:00:00', '1.3611697', '4.739423')",4.302749847451209
"('2019-10-04 07:00:00', '1.4217427', '4.6906343')",4.645897982573922
"('2019-10-04 08:00:00', '1.5073028', '4.6988893')",5.231091366966392
"('2019-10-04 09:00:00', '1.5176055', '4.7512026')",5.361883993362243
"('2019-10-04 10:00:00', '1.4864604', '4.7765245')",5.171479143212138
"('2019-10-04 11:00:00', '1.4966447', '4.7721653')",5.237800860647471
"('2019-10-04 12:00:00', '1.4884737', '4.7730927')",5.181771761826502
"('2019-10-04 13:00:00', '1.4583944', '4.7705884')",4.971849843718083
"('2019-10-04 14:00:00', '1.391249', '4.755748')",4.510499555215175
"('2019-10-04 15:00:00', '1.3469591', '4.707979')",4.18542355794678
"('2019-10-04 16:00:00', '1.2897019', '4.671527')",3.8074448605404934
"('2019-10-04 17:00:00', '1.1922996', '4.658912')",3.245274100945535
"('2019-10-04 18:00:00', '1.0798576', '4.6584487')",2.6617690789904023
"('2019-10-04 19:00:00', '0.9867777', '4.6282105')",2.2082479508051254
"('2019-10-04 20:00:00', '0.90257955', '4.6044655')",1.8380032798028467
"('2019-10-04 21:00:00', '0.8273814', '4.5810914')",1.536655602602262
"('2019-10-04 22:00:00', '0.76130176', '4.5400944')",1.2893612996801653
"('2019-10-04 23:00:00', '0.7044591', '4.4848127')",1.0905660091999823
"('2019-10-05 00:00:00', '0.65247166', '4.4264703')",0.9233725090652438
"('2019-10-05 01:00:00', '0.60462916', '4.3683133')",0.7825066478519345
"('2019-10-05 02:00:00', '0.56513524', '4.273333')",0.6687558518707488
"('2019-10-05 03:00:00', '0.5271218', '4.194585')",0.5710932598973673
"('2019-10-05 04:00:00', '0.48946345', '4.128915')",0.4846994829180178
"('2019-10-05 05:00:00', '0.47708833', '4.140787')",0.461824063405665
"('2019-10-05 06:00:00', '0.44280505', '4.056381')",0.3897265116151921
"('2019-10-05 07:00:00', '0.41231143', '3.9661312')",0.3303801190938877
"('2019-10-05 08:00:00', '0.38294268', '3.8860843')",0.27923885088171935
"('2019-10-05 09:00:00', '0.354995', '3.8230114')",0.2360729056441516
"('2019-10-05 10:00:00', '0.32450128', '3.7818284')",0.19513300263565445
"('2019-10-05 11:00:00', '0.30365896', '3.689631')",0.16670599390059523
"('2019-10-05 12:00:00', '0.28364563', '3.6119027')",0.14239158242325167
"('2019-10-05 13:00:00', '0.27991533', '3.376678')",0.12964002203691724
"('2019-10-05 14:00:00', '0.28968513', '3.1547174')",0.12972059938156172
"('2019-10-05 15:00:00', '0.30608666', '2.9716206')",0.13642006281086785
"('2019-10-05 16:00:00', '0.31496823', '2.8671794')",0.13937486106849947
"('2019-10-05 17:00:00', '0.31567883', '2.8323035')",0.13830146662441975
"('2019-10-05 18:00:00', '0.3031261', '2.825718')",0.12722473707266255
"('2019-10-05 19:00:00', '0.2807442', '2.8302631')",0.10930611904775935
"('2019-10-05 20:00:00', '0.25812554', '2.832582')",0.09247844661298371
"('2019-10-05 21:00:00', '0.23734248', '2.8370342')",0.07830898650079691
"('2019-10-05 22:00:00', '0.21484232', '2.7867613')",0.06302828902491173
"('2019-10-05 23:00:00', '0.20821059', '2.720813')",0.05779634883436989
"('2019-10-06 00:00:00', '0.20424342', '2.6532881')",0.054234624453765715
"('2019-10-06 01:00:00', '0.1970197', '2.61665')",0.049769241581938184
"('2019-10-06 02:00:00', '0.19080257', '2.585021')",0.04611355409705809
"('2019-10-06 03:00:00', '0.18985522', '2.5320582')",0.04472134419048974
"('2019-10-06 04:00:00', '0.19820392', '2.469542')",0.047537569767796564
"('2019-10-06 05:00:00', '0.20755935', '2.4353156')",0.05140861867325601
"('2019-10-06 06:00:00', '0.212533', '2.4409735')",0.054027128991256994
"('2019-10-06 07:00:00', '0.2172699', '2.4682434')",0.057093043303024595
"('2019-10-06 08:00:00', '0.22662532', '2.5210204')",0.06344381655166485
"('2019-10-06 09:00:00', '0.24379647', '2.6160936')",0.07619108961234368
"('2019-10-06 10:00:00', '0.27523756', '2.6986449')",0.10017450847855004
"('2019-10-06 11:00:00', '0.32349467', '2.8175557')",0.1444783753360172
"('2019-10-06 12:00:00', '0.37613332', '2.9269128')",0.20290347205485706
"('2019-10-06 13:00:00', '0.41728508', '3.0262527')",0.2582063886696522
"('2019-10-06 14:00:00', '0.43931162', '3.119656')",0.29501776535864477
"('2019-10-06 15:00:00', '0.44126558', '3.209813')",0.306249872626618
"('2019-10-06 16:00:00', '0.43564057', '3.2733498')",0.30440033990577986
"('2019-10-06 17:00:00', '0.42859447', '3.302011')",0.29721294574025187
"('2019-10-06 18:00:00', '0.4118377', '3.3313212')",0.27686291572240423
"('2019-10-06 19:00:00', '0.39235723', '3.3661969')",0.25392117281055215
"('2019-10-06 20:00:00', '0.37258077', '3.3875303')",0.23041998304226327
"('2019-10-06 21:00:00', '0.3551134', '3.377049')",0.20867362625401964
"('2019-10-06 22:00:00', '0.3344487', '3.3632288')",0.1843365765924968
"('2019-10-06 23:00:00', '0.3168038', '3.3495939')",0.1647285977295432
"('2019-10-07 00:00:00', '0.30229712', '3.3148112')",0.14843041335392126
"('2019-10-07 01:00:00', '0.2956655', '3.2044334')",0.13726146589382981
"('2019-10-07 02:00:00', '0.29069173', '3.1075983')",0.1286726686649656
"('2019-10-07 03:00:00', '0.2851851', '3.026902')",0.12062799322345973
"('2019-10-07 04:00:00', '0.28702068', '2.9286752')",0.1182207384254113
"('2019-10-07 05:00:00', '0.30792212', '2.8105993')",0.13058003783205657
"('2019-10-07 06:00:00', '0.3631661', '2.7447436')",0.17738155817147733
"('2019-10-07 07:00:00', '0.42829835', '2.768025')",0.2488048780529563
"('2019-10-07 08:00:00', '0.48070025', '2.8493705')",0.32262179239482214
"('2019-10-07 09:00:00', '0.5264112', '2.940455')",0.3992646487860685
"('2019-10-07 10:00:00', '0.5807078', '3.0333948')",0.5012337856319484
"('2019-10-07 11:00:00', '0.5882276', '3.1233664')",0.5295534601044903
"('2019-10-07 12:00:00', '0.5406219', '3.2017436')",0.45853226348319126
"('2019-10-07 13:00:00', '0.48673975', '3.2769673')",0.3804186649673322
"('2019-10-07 14:00:00', '0.45127225', '3.299785')",0.3292751685597356
"('2019-10-07 15:00:00', '0.44872618', '3.222335')",0.3179285908238017
"('2019-10-07 16:00:00', '0.47927916', '3.1114938')",0.3502209411839311
"('2019-10-07 17:00:00', '0.53973377', '3.096653')",0.44202599071566834
"('2019-10-07 18:00:00', '0.6249385', '3.211761')",0.6146301518364459
"('2019-10-07 19:00:00', '0.71795917', '3.4221277')",0.8643542769661785
"('2019-10-07 20:00:00', '0.80867064', '3.6696887')",1.1758953039524276
"('2019-10-07 21:00:00', '0.89985585', '3.9064903')",1.5499893674964882
"('2019-10-07 22:00:00', '0.98683697', '4.122793')",1.9673355162481445
"('2019-10-07 23:00:00', '1.0583048', '4.3074665')",2.3639567160334125
"('2019-10-08 00:00:00', '1.0975025', '4.4633865')",2.634338699855701
"('2019-10-08 01:00:00', '1.1017658', '4.5982513')",2.7350631415150386
"('2019-10-08 02:00:00', '1.1121869', '4.6623445')",2.825894805682647
"('2019-10-08 03:00:00', '1.133799', '4.668466')",2.940643785445621
