"Tempo, CF eolico offshore, produzione EOLICO offshore, consumo elettrico, produzione diesel"
2019-01-31 11:00:00,0.682546865,98.28674855999999,45.467456845,-52.81929171499999
2019-01-31 12:00:00,0.697267036,100.40645318399999,46.515308012999995,-53.89114517099999
2019-01-31 13:00:00,0.70291929,101.22037775999999,39.636625689,-61.58375207099999
2019-01-31 14:00:00,0.703069912,101.242067328,33.9521050704,-67.2899622576
2019-01-31 15:00:00,0.673818368,97.029844992,41.577957094,-55.451887897999995
2019-01-31 16:00:00,0.639539635,92.09370744,39.311331233000004,-52.782376207
2019-01-31 17:00:00,0.560142687,80.660546928,52.178094356,-28.482452572
2019-01-31 18:00:00,0.488391475,70.3283724,49.716795596,-20.61157680400001
2019-01-31 19:00:00,0.430280181,61.960346064,64.95993547500001,2.9995894110000094
2019-01-31 20:00:00,0.418366878,60.244830432,51.669282009999996,-8.575548422000004
2019-01-31 21:00:00,0.437634924,63.019429056,46.014412125,-17.005016931
2019-01-31 22:00:00,0.331174029,47.689060176,46.538337709,-1.1507224670000014
2019-01-31 23:00:00,0.32283072,46.48762368,30.9696874706,-15.517936209399998
2019-02-01 00:00:00,0.297804408,42.883834752000006,33.7364535577,-9.147381194300003
2019-02-01 01:00:00,0.26507863,38.17132272,40.040724886,1.8694021660000004
2019-02-01 02:00:00,0.219745779,31.643392176,28.421775463299998,-3.2216167127000013
2019-02-01 03:00:00,0.186460958,26.850377952000002,31.3071804687,4.456802516699998
2019-02-01 04:00:00,0.146925967,21.157339248,41.379325966,20.221986718000004
2019-02-01 05:00:00,0.115049346,16.567105824,56.111854304,39.544748479999996
2019-02-01 06:00:00,0.08960717,12.90343248,50.263031198,37.359598718
2019-02-01 07:00:00,0.07542178,10.860736319999999,48.670023945000004,37.809287625
2019-02-01 08:00:00,0.071108233,10.239585552000001,37.916955107999996,27.677369555999995
2019-02-01 09:00:00,0.047653426,6.862093344,34.5852417909,27.723148446899998
2019-02-01 10:00:00,0.0,0.0,49.518524307,49.518524307
2019-02-01 11:00:00,0.0,0.0,51.800623245,51.800623245
2019-02-01 12:00:00,0.0,0.0,46.137477063,46.137477063
2019-02-01 13:00:00,0.0,0.0,54.36915402700001,54.36915402700001
2019-02-01 14:00:00,0.0,0.0,42.340815774,42.340815774
2019-02-01 15:00:00,0.0,0.0,38.440161014,38.440161014
2019-02-01 16:00:00,0.0,0.0,35.4265453729,35.4265453729
2019-02-01 17:00:00,0.0,0.0,45.612831801,45.612831801
2019-02-01 18:00:00,0.0,0.0,83.756485479,83.756485479
2019-02-01 19:00:00,0.0,0.0,61.217969714,61.217969714
2019-02-01 20:00:00,0.0,0.0,54.75634079100001,54.75634079100001
2019-02-01 21:00:00,0.0,0.0,42.526132859,42.526132859
2019-02-01 22:00:00,0.0,0.0,47.810728413,47.810728413
2019-02-01 23:00:00,0.0,0.0,40.624743583,40.624743583
2019-02-02 00:00:00,0.0,0.0,34.1709951341,34.1709951341
2019-02-02 01:00:00,0.0,0.0,27.5667260315,27.5667260315
2019-02-02 02:00:00,0.0,0.0,31.1557602175,31.1557602175
2019-02-02 03:00:00,0.0,0.0,32.6260623715,32.6260623715
2019-02-02 04:00:00,0.0,0.0,31.5352824108,31.5352824108
2019-02-02 05:00:00,0.0,0.0,35.212045345,35.212045345
2019-02-02 06:00:00,0.055029847,7.924297968,43.970526604999996,36.046228637
2019-02-02 07:00:00,0.06414053,9.23623632,37.033550363,27.797314043000004
2019-02-02 08:00:00,0.065230452,9.393185088,47.554163206,38.160978118
2019-02-02 09:00:00,0.06000122,8.64017568,40.530465764999995,31.890290084999997
2019-02-02 10:00:00,0.0,0.0,38.432604395,38.432604395
2019-02-02 11:00:00,0.0,0.0,50.129890767999996,50.129890767999996
2019-02-02 12:00:00,0.0,0.0,54.304383007,54.304383007
2019-02-02 13:00:00,0.0,0.0,45.141442710999996,45.141442710999996
2019-02-02 14:00:00,0.0,0.0,32.912314296,32.912314296
2019-02-02 15:00:00,0.0,0.0,37.788132745999995,37.788132745999995
2019-02-02 16:00:00,0.0,0.0,47.528974476,47.528974476
2019-02-02 17:00:00,0.0,0.0,49.849576187000004,49.849576187000004
2019-02-02 18:00:00,0.120730534,17.385196896,55.626431493,38.241234597
2019-02-02 19:00:00,0.206258143,29.701172592,64.334895132,34.63372254
2019-02-02 20:00:00,0.273850514,39.434474015999996,55.43319795,15.998723934000004
2019-02-02 21:00:00,0.342058382,49.256407008,43.146495295,-6.109911712999995
2019-02-02 22:00:00,0.435209178,62.670121632,37.994320493000004,-24.675801138999994
2019-02-02 23:00:00,0.517773803,74.559427632,25.6429547697,-48.9164728623
2019-02-03 00:00:00,0.659808795,95.01246648,22.8047606411,-72.2077058389
2019-02-03 01:00:00,0.828197045,119.26037448,30.9950561201,-88.2653183599
2019-02-03 02:00:00,1.0,144.0,24.8145694078,-119.18543059219999
2019-02-03 03:00:00,1.0,144.0,25.632303535300004,-118.3676964647
2019-02-03 04:00:00,1.0,144.0,31.9698599711,-112.03014002890001
2019-02-03 05:00:00,1.0,144.0,25.0019375751,-118.9980624249
2019-02-03 06:00:00,1.0,144.0,38.110908329,-105.889091671
2019-02-03 07:00:00,1.0,144.0,38.219219868,-105.78078013199999
2019-02-03 08:00:00,1.0,144.0,41.325709955,-102.67429004499999
2019-02-03 09:00:00,1.0,144.0,36.088972987999995,-107.911027012
2019-02-03 10:00:00,1.0,144.0,33.9744510723,-110.0255489277
2019-02-03 11:00:00,1.0,144.0,36.643484887,-107.356515113
2019-02-03 12:00:00,1.0,144.0,38.019149384,-105.980850616
2019-02-03 13:00:00,1.0,144.0,36.078537657,-107.921462343
2019-02-03 14:00:00,1.0,144.0,32.665608677600005,-111.3343913224
2019-02-03 15:00:00,1.0,144.0,23.323180688399997,-120.6768193116
2019-02-03 16:00:00,1.0,144.0,28.324439013800003,-115.6755609862
2019-02-03 17:00:00,1.0,144.0,31.919302591599997,-112.0806974084
2019-02-03 18:00:00,1.0,144.0,45.539424645000004,-98.460575355
2019-02-03 19:00:00,1.0,144.0,39.579051449,-104.42094855100001
2019-02-03 20:00:00,1.0,144.0,37.892126217000005,-106.107873783
2019-02-03 21:00:00,1.0,144.0,34.140732674199995,-109.8592673258
2019-02-03 22:00:00,1.0,144.0,34.329000439,-109.670999561
2019-02-03 23:00:00,1.0,144.0,26.709913388599997,-117.2900866114
2019-02-04 00:00:00,1.0,144.0,24.898699766,-119.101300234
2019-02-04 01:00:00,1.0,144.0,30.3259714835,-113.6740285165
2019-02-04 02:00:00,1.0,144.0,29.623097964800003,-114.3769020352
2019-02-04 03:00:00,1.0,144.0,30.5686469051,-113.4313530949
2019-02-04 04:00:00,1.0,144.0,35.5138782982,-108.4861217018
2019-02-04 05:00:00,1.0,144.0,48.041745051,-95.95825494900001
2019-02-04 06:00:00,1.0,144.0,63.375564358,-80.62443564200001
2019-02-04 07:00:00,1.0,144.0,45.649895218,-98.350104782
2019-02-04 08:00:00,1.0,144.0,43.126344311,-100.873655689
2019-02-04 09:00:00,1.0,144.0,45.590881622000005,-98.40911837799999
2019-02-04 10:00:00,1.0,144.0,32.389828068,-111.610171932
2019-02-04 11:00:00,1.0,144.0,45.343672229000006,-98.656327771
2019-02-04 12:00:00,1.0,144.0,42.796371948,-101.203628052
2019-02-04 13:00:00,1.0,144.0,33.767651599,-110.232348401
2019-02-04 14:00:00,0.897973131,129.308130864,55.381381134,-73.92674972999998
2019-02-04 15:00:00,0.729693823,105.075910512,46.391883236,-58.684027275999995
2019-02-04 16:00:00,0.621961834,89.56250409600001,39.227488746,-50.33501535000001
2019-02-04 17:00:00,0.526607446,75.831472224,52.473522175,-23.357950048999996
2019-02-04 18:00:00,0.47229766,68.01086304,70.24561054600001,2.234747506000005
2019-02-04 19:00:00,0.436848996,62.906255424,62.88186525,-0.024390174000004095
2019-02-04 20:00:00,0.425394916,61.256867904,58.901326231999995,-2.355541672000008
2019-02-04 21:00:00,0.407087884,58.620655296,58.584308073,-0.03634722299999993
2019-02-04 22:00:00,0.372711751,53.670492143999994,33.967758066900004,-19.70273407709999
2019-02-04 23:00:00,0.349547911,50.334899184,27.419371960999996,-22.915527223000005
2019-02-05 00:00:00,0.34528225,49.720644,28.549986098999998,-21.170657901000002
2019-02-05 01:00:00,0.346270088,49.862892671999994,25.787502095999997,-24.075390575999997
2019-02-05 02:00:00,0.339064518,48.825290591999995,22.9256305612,-25.899660030799996
2019-02-05 03:00:00,0.299451118,43.120960992,24.7279561605,-18.3930048315
2019-02-05 04:00:00,0.286944057,41.319944207999995,27.8199087519,-13.500035456099994
2019-02-05 05:00:00,0.277608572,39.975634368,35.4310793443,-4.544555023699999
2019-02-05 06:00:00,0.285247595,41.07565368,42.194001461999996,1.1183477819999936
2019-02-05 07:00:00,0.320279706,46.120277664,27.927644548499998,-18.1926331155
2019-02-05 08:00:00,0.361202539,52.013165615999995,48.503418488,-3.5097471279999937
2019-02-05 09:00:00,0.383381359,55.206915695999996,37.021315836999996,-18.185599859
2019-02-05 10:00:00,0.424931207,61.190093808,35.4765629939,-25.713530814100004
2019-02-05 11:00:00,0.445750753,64.188108432,44.522159792000004,-19.665948640000003
2019-02-05 12:00:00,0.484657182,69.790634208,42.412783574,-27.377850633999998
2019-02-05 13:00:00,0.544002875,78.336414,44.930936896,-33.405477104000006
2019-02-05 14:00:00,0.60442146,87.03669024,33.421018690299995,-53.615671549700004
2019-02-05 15:00:00,0.674946362,97.192276128,33.1342629912,-64.0580131368
2019-02-05 16:00:00,0.787023187,113.331338928,32.907924260200005,-80.42341466779999
2019-02-05 17:00:00,0.925376025,133.2541476,46.915089142,-86.33905845800001
2019-02-05 18:00:00,1.0,144.0,82.338719819,-61.661280180999995
2019-02-05 19:00:00,1.0,144.0,66.02649827100001,-77.97350172899999
2019-02-05 20:00:00,0.968568891,139.473920304,57.902413168,-81.57150713599998
2019-02-05 21:00:00,0.931998007,134.207713008,50.118735758999996,-84.08897724900001
2019-02-05 22:00:00,0.772556452,111.248129088,40.246912633,-71.00121645499999
2019-02-05 23:00:00,0.760528967,109.51617124799999,30.3164717339,-79.19969951409999
2019-02-06 00:00:00,0.716846232,103.225857408,29.687437178,-73.53842023
2019-02-06 01:00:00,0.700768081,100.91060366399999,31.363387320500003,-69.5472163435
2019-02-06 02:00:00,0.680976155,98.06056631999999,32.523328337,-65.53723798299998
2019-02-06 03:00:00,0.696407751,100.28271614399999,27.5217821404,-72.7609340036
2019-02-06 04:00:00,0.778884826,112.15941494399999,34.611222166699996,-77.54819277729999
2019-02-06 05:00:00,0.822068979,118.377932976,47.137829483,-71.24010349299999
2019-02-06 06:00:00,0.873270595,125.75096568000001,49.737306419,-76.01365926100002
2019-02-06 07:00:00,0.948165194,136.535787936,51.317359468,-85.21842846799998
2019-02-06 08:00:00,0.972582702,140.051909088,39.371784184999996,-100.680124903
2019-02-06 09:00:00,1.0,144.0,39.772284991999996,-104.227715008
2019-02-06 10:00:00,0.936172304,134.808811776,34.3833721119,-100.4254396641
2019-02-06 11:00:00,0.975444869,140.464061136,50.860363938,-89.60369719799999
2019-02-06 12:00:00,0.980691244,141.21953913599998,43.924107374,-97.29543176199998
2019-02-06 13:00:00,0.857961374,123.54643785600001,34.8639011125,-88.68253674350001
2019-02-06 14:00:00,0.7757484,111.7077696,34.6461265497,-77.0616430503
2019-02-06 15:00:00,0.702943997,101.223935568,38.867649746,-62.356285822000004
2019-02-06 16:00:00,0.635994934,91.583270496,38.698525416,-52.884745079999995
2019-02-06 17:00:00,0.527851062,76.010552928,65.68968896700001,-10.320863960999986
2019-02-06 18:00:00,0.454284408,65.416954752,65.463350236,0.046395484000001375
2019-02-06 19:00:00,0.409049283,58.903096751999996,59.908875432,1.005778680000006
2019-02-06 20:00:00,0.391663676,56.399569344,55.650900545,-0.7486687990000007
2019-02-06 21:00:00,0.372009866,53.569420704,41.149029006,-12.420391698000003
2019-02-06 22:00:00,0.261615445,37.67262408,35.62765939,-2.0449646900000005
2019-02-06 23:00:00,0.237416454,34.187969376,34.5305822468,0.3426128708000036
2019-02-07 00:00:00,0.180456297,25.985706768,29.8228805776,3.8371738095999994
2019-02-07 01:00:00,0.117391609,16.904391695999998,30.4856320478,13.581240351800002
2019-02-07 02:00:00,0.076571867,11.026348848,25.6798022833,14.6534534353
2019-02-07 03:00:00,0.053552107,7.7115034080000004,29.580421059400003,21.868917651400004
2019-02-07 04:00:00,0.0,0.0,37.493424605,37.493424605
2019-02-07 05:00:00,0.0,0.0,33.7037441926,33.7037441926
2019-02-07 06:00:00,0.0,0.0,42.796371948,42.796371948
2019-02-07 07:00:00,0.0,0.0,37.030311812,37.030311812
2019-02-07 08:00:00,0.0,0.0,43.531523025,43.531523025
2019-02-07 09:00:00,0.0,0.0,50.356589338,50.356589338
2019-02-07 10:00:00,0.102035179,14.693065776000001,44.9438911,30.250825324
2019-02-07 11:00:00,0.126158076,18.166762944000002,45.668606845999996,27.501843901999994
2019-02-07 12:00:00,0.13976331,20.12591664,58.16077757,38.03486093
2019-02-07 13:00:00,0.15331132,22.07683008,44.716113013000005,22.639282933000004
2019-02-07 14:00:00,0.159515307,22.970204208,50.882673956,27.912469748
2019-02-07 15:00:00,0.171896024,24.753027456,42.497705578,17.744678122
2019-02-07 16:00:00,0.175283823,25.240870512,32.8510337143,7.610163202300001
2019-02-07 17:00:00,0.178469431,25.699598064,54.696607517000004,28.997009453000004
2019-02-07 18:00:00,0.189626738,27.306250272,71.260716365,43.95446609299999
2019-02-07 19:00:00,0.205705139,29.621540016,57.839441343,28.217901326999996
2019-02-07 20:00:00,0.219522689,31.611267215999998,59.265123461,27.653856245000004
2019-02-07 21:00:00,0.202962395,29.226584879999997,48.98488307,19.758298190000005
2019-02-07 22:00:00,0.126230963,18.177258672,40.331114959,22.153856286999996
2019-02-07 23:00:00,0.132258596,19.045237824,27.510051389,8.464813565
2019-02-08 00:00:00,0.148084743,21.324202992,24.7210112678,3.3968082758000016
2019-02-08 01:00:00,0.146409861,21.083019984,24.8890920647,3.8060720807000017
2019-02-08 02:00:00,0.136617547,19.672926768,22.7500291292,3.0771023612000015
2019-02-08 03:00:00,0.130404114,18.778192416,30.231477762100003,11.453285346100003
2019-02-08 04:00:00,0.11926872,17.17469568,31.8359638792,14.661268199200002
2019-02-08 05:00:00,0.102555448,14.767984511999998,45.193259526999995,30.425275014999997
2019-02-08 06:00:00,0.098932828,14.246327232,34.2210847229,19.974757490900004
2019-02-08 07:00:00,0.09859642,14.19788448,41.466766842999995,27.268882362999996
2019-02-08 08:00:00,0.10849567,15.623376480000001,40.111253330000004,24.487876850000003
2019-02-08 09:00:00,0.13149458,18.93521952,29.041274285700002,10.106054765700001
2019-02-08 10:00:00,0.137189968,19.755355392,47.386478232,27.631122840000003
2019-02-08 11:00:00,0.138527575,19.947970799999997,33.3730521516,13.425081351600003
2019-02-08 12:00:00,0.159817154,23.013670175999998,37.512496072,14.498825896
2019-02-08 13:00:00,0.189369294,27.269178336,38.991794201,11.722615864999998
2019-02-08 14:00:00,0.214895953,30.945017232,33.953472458600004,3.0084552266000024
2019-02-08 15:00:00,0.221125431,31.842062064,36.60282308,4.760761016
2019-02-08 16:00:00,0.205846614,29.641912416,32.0787832364,2.4368708203999994
2019-02-08 17:00:00,0.201245008,28.979281152,37.101919773,8.122638621
2019-02-08 18:00:00,0.194745821,28.043398224,61.027974721999996,32.984576497999996
2019-02-08 19:00:00,0.18932123,27.26225712,62.654087163,35.391830043
2019-02-08 20:00:00,0.167189695,24.07531608,45.810383412,21.735067332
2019-02-08 21:00:00,0.154010538,22.177517472,40.638417465,18.460899993
2019-02-08 22:00:00,0.222461173,32.034408912,31.836611589399997,-0.1977973226000067
2019-02-08 23:00:00,0.203837275,29.3525676,31.9868443719,2.634276771899998
2019-02-09 00:00:00,0.195614422,28.168476768,31.430605245699997,3.2621284776999957
2019-02-09 01:00:00,0.162331983,23.375805552000003,31.2260367742,7.850231222199998
2019-02-09 02:00:00,0.100709141,14.502116304000001,27.3958384904,12.893722186399998
2019-02-09 03:00:00,0.049067094,7.0656615359999995,30.2994153653,23.2337538293
2019-02-09 04:00:00,0.0,0.0,37.083927822999996,37.083927822999996
2019-02-09 05:00:00,0.0,0.0,43.643792793,43.643792793
2019-02-09 06:00:00,0.0,0.0,54.796642758999994,54.796642758999994
2019-02-09 07:00:00,0.0,0.0,49.31449559399999,49.31449559399999
2019-02-09 08:00:00,0.068977908,9.932818752000001,37.410661635,27.477842882999994
2019-02-09 09:00:00,0.102144283,14.708776752,38.212023088,23.503246336000004
2019-02-09 10:00:00,0.166657633,23.998699152,39.267430874999995,15.268731722999995
2019-02-09 11:00:00,0.167133382,24.067207008,30.6882573887,6.621050380699998
2019-02-09 12:00:00,0.186919552,26.916415488,61.96247660499999,35.046061116999994
2019-02-09 13:00:00,0.204726772,29.480655168,41.136434641,11.655779473000003
2019-02-09 14:00:00,0.190151786,27.381857183999998,36.776625317,9.394768133
2019-02-09 15:00:00,0.164964728,23.754920832,32.0726299895,8.317709157500001
2019-02-09 16:00:00,0.14590919,21.01092336,45.541943518000004,24.531020158000004
2019-02-09 17:00:00,0.114826565,16.535025360000002,38.517886237999996,21.982860877999993
2019-02-09 18:00:00,0.095060349,13.688690256000001,48.255129578,34.566439322
2019-02-09 19:00:00,0.10771166,15.51047904,45.6275852,30.11710616
2019-02-09 20:00:00,0.11880381,17.10774864,49.055411514000006,31.947662874000006
2019-02-09 21:00:00,0.110232366,15.873460704,38.969484183,23.096023479
2019-02-09 22:00:00,0.07667477,11.04116688,42.219190192,31.178023312
2019-02-09 23:00:00,0.064233861,9.249675984,37.310266554,28.060590570000002
2019-02-10 00:00:00,0.0,0.0,28.327569613100003,28.327569613100003
2019-02-10 01:00:00,0.0,0.0,27.8148710059,27.8148710059
2019-02-10 02:00:00,0.0,0.0,26.3727082617,26.3727082617
2019-02-10 03:00:00,0.0,0.0,20.7172626343,20.7172626343
2019-02-10 04:00:00,0.053087116,7.644544703999999,39.826260841999996,32.181716138
2019-02-10 05:00:00,0.074045635,10.66257144,34.2913252957,23.628753855699998
2019-02-10 06:00:00,0.087863697,12.652372368,40.497000738,27.844628369999995
2019-02-10 07:00:00,0.110651666,15.933839904,34.1208695614,18.1870296574
2019-02-10 08:00:00,0.142068582,20.457875808,25.4489295809,4.991053772899999
2019-02-10 09:00:00,0.133655445,19.246384080000002,41.38868178,22.142297699999997
2019-02-10 10:00:00,0.073745536,10.619357184,52.577155807,41.957798622999995
2019-02-10 11:00:00,0.082615476,11.896628543999999,41.322831242999996,29.426202698999997
2019-02-10 12:00:00,0.119308185,17.18037864,35.2726782165,18.092299576499997
2019-02-10 13:00:00,0.152159446,21.910960224,36.988930327,15.077970102999998
2019-02-10 14:00:00,0.15072929,21.705017759999997,30.764723176199997,9.0597054162
2019-02-10 15:00:00,0.143171362,20.616676127999998,32.615591056599996,11.998914928599998
2019-02-10 16:00:00,0.138076338,19.882992672,39.760410305,19.877417633
2019-02-10 17:00:00,0.129605184,18.663146496000003,42.019479547,23.356333051
2019-02-10 18:00:00,0.100658797,14.494866768,70.379470654,55.884603886
2019-02-10 19:00:00,0.090753768,13.068542592,50.288939606,37.220397014
2019-02-10 20:00:00,0.099403204,14.314061376,38.577259673,24.263198297000002
2019-02-10 21:00:00,0.125950147,18.136821168,39.063762001,20.926940833
2019-02-10 22:00:00,0.136309167,19.628520048000002,29.419393106900003,9.7908730589
2019-02-10 23:00:00,0.128295815,18.47459736,29.982864997,11.508267637
2019-02-11 00:00:00,0.115498712,16.631814528,26.8917760192,10.259961491200002
2019-02-11 01:00:00,0.092924767,13.381166448,30.2033743362,16.822207888199998
2019-02-11 02:00:00,0.076782613,11.056696272,30.3596524139,19.3029561419
2019-02-11 03:00:00,0.073288717,10.553575248000001,26.7779949274,16.2244196794
2019-02-11 04:00:00,0.075466889,10.867232015999999,37.553517718,26.686285702000003
2019-02-11 05:00:00,0.084959904,12.234226176,44.822265517999995,32.588039341999995
2019-02-11 06:00:00,0.098567627,14.193738288,42.386155488,28.1924172
2019-02-11 07:00:00,0.111657858,16.078731552,33.4531882969,17.3744567449
2019-02-11 08:00:00,0.125256414,18.036923616000003,40.531905121,22.494981505
2019-02-11 09:00:00,0.135191737,19.467610128,42.507061392000004,23.039451264000004
2019-02-11 10:00:00,0.133291798,19.194018911999997,43.597373562,24.403354650000004
2019-02-11 11:00:00,0.137173048,19.752918912,37.181084352999996,17.428165440999997
2019-02-11 12:00:00,0.145943575,21.0158748,46.853196834,25.837322034000003
2019-02-11 13:00:00,0.154465864,22.243084416000002,39.018782126,16.775697709999996
2019-02-11 14:00:00,0.169317884,24.381775296,42.127071408,17.745296112
2019-02-11 15:00:00,0.167608139,24.135572015999998,42.127071408,17.991499392
2019-02-11 16:00:00,0.178427308,25.693532352000002,40.54306013,14.849527777999999
2019-02-11 17:00:00,0.181657287,26.158649328,38.603168081,12.444518753
2019-02-11 18:00:00,0.190977067,27.500697648,52.245024410000006,24.744326762000007
2019-02-11 19:00:00,0.186576242,26.866978848000002,49.539754808000005,22.672775960000003
2019-02-11 20:00:00,0.185035906,26.645170464,48.880169921000004,22.234999457000004
2019-02-11 21:00:00,0.21519324,30.987826560000002,40.544859325,9.557032764999995
2019-02-11 22:00:00,0.164103044,23.630838336,34.093449829600004,10.462611493600004
2019-02-11 23:00:00,0.151630337,21.834768528,34.8683631161,13.033594588099998
2019-02-12 00:00:00,0.141225674,20.336497056,30.1680741303,9.8315770743
2019-02-12 01:00:00,0.116058677,16.712449488,28.1041815619,11.391732073899998
2019-02-12 02:00:00,0.102657907,14.782738608,31.0072186783,16.224480070299997
2019-02-12 03:00:00,0.093289635,13.43370744,31.9572296222,18.5235221822
2019-02-12 04:00:00,0.087157006,12.550608863999999,37.339773352,24.789164488000004
2019-02-12 05:00:00,0.079520244,11.450915136,48.00000372699999,36.54908859099999
2019-02-12 06:00:00,0.076561342,11.024833248,33.6068395499,22.5820063019
2019-02-12 07:00:00,0.076950542,11.080878047999999,44.002552276,32.921674228
2019-02-12 08:00:00,0.072180271,10.393959024,30.8090913249,20.415132300899998
2019-02-12 09:00:00,0.06680541,9.619979039999999,32.3541320392,22.734152999200006
2019-02-12 10:00:00,0.051184857,7.370619408,38.075644107,30.705024699000003
2019-02-12 11:00:00,0.0,0.0,37.099760739,37.099760739
2019-02-12 12:00:00,0.0,0.0,47.759991114,47.759991114
2019-02-12 13:00:00,0.0,0.0,30.9735737318,30.9735737318
2019-02-12 14:00:00,0.0,0.0,45.77727822400001,45.77727822400001
2019-02-12 15:00:00,0.0,0.0,35.8504716988,35.8504716988
2019-02-12 16:00:00,0.0,0.0,39.466781681,39.466781681
2019-02-12 17:00:00,0.0,0.0,55.723947861999996,55.723947861999996
2019-02-12 18:00:00,0.0,0.0,54.355839984,54.355839984
2019-02-12 19:00:00,0.0,0.0,46.190733234999996,46.190733234999996
2019-02-12 20:00:00,0.05193039,7.47797616,48.168768218,40.690792058
2019-02-12 21:00:00,0.056240045,8.09856648,47.554882884,39.456316404
2019-02-12 22:00:00,0.064231037,9.249269328,43.125264794,33.875995466000006
2019-02-12 23:00:00,0.126667885,18.24017544,34.208814213000004,15.968638773000002
2019-02-13 00:00:00,0.16290581,23.458436640000002,28.502739238300002,5.0443025983
2019-02-13 01:00:00,0.167832028,24.167812032,24.2657069811,0.09789494909999874
2019-02-13 02:00:00,0.153124172,22.049880768,27.804111819800003,5.7542310518000015
2019-02-13 03:00:00,0.158880991,22.878862704,27.4859781599,4.607115455900001
2019-02-13 04:00:00,0.199481513,28.725337872,36.506386228000004,7.781048356000003
2019-02-13 05:00:00,0.259775292,37.407642048,38.649227472999996,1.2415854249999967
2019-02-13 06:00:00,0.302360677,43.53993748800001,36.959783368000004,-6.580154120000003
2019-02-13 07:00:00,0.320178543,46.105710192,47.706734942000004,1.6010247500000077
2019-02-13 08:00:00,0.329548825,47.455030799999996,35.1450073393,-12.310023460699995
2019-02-13 09:00:00,0.336467672,48.451344768,36.628371649,-11.822973118999997
2019-02-13 10:00:00,0.346826228,49.942976832,41.155865947,-8.787110884999997
2019-02-13 11:00:00,0.401790791,57.857873903999995,31.6565121699,-26.201361734099994
2019-02-13 12:00:00,0.477614838,68.77653667199999,46.602389051,-22.17414762099999
2019-02-13 13:00:00,0.510271113,73.479040272,38.363875146000005,-35.115165126
2019-02-13 14:00:00,0.527924545,76.02113448,27.4747511831,-48.546383296900004
2019-02-13 15:00:00,0.512520228,73.80291283199999,33.5982034139,-40.20470941809999
2019-02-13 16:00:00,0.489529815,70.49229335999999,39.451668442999996,-31.040624916999995
2019-02-13 17:00:00,0.452080276,65.099559744,36.706816551,-28.392743193
2019-02-13 18:00:00,0.418413955,60.25160952,81.022068918,20.770459398
2019-02-13 19:00:00,0.404449084,58.240668096,63.137350940000005,4.896682844000004
2019-02-13 20:00:00,0.406881979,58.591004976,43.495898964,-15.095106012000002
2019-02-13 21:00:00,0.391419466,56.364403104,31.9039014824,-24.4605016216
2019-02-13 22:00:00,0.253923299,36.564955056,29.105685466700002,-7.4592695893
2019-02-13 23:00:00,0.241133562,34.723232928,27.9198000583,-6.8034328697
2019-02-14 00:00:00,0.21334534,30.72172896,30.2767455083,-0.44498345170000064
2019-02-14 01:00:00,0.199849118,28.778272991999998,28.963117254900002,0.184844262900004
2019-02-14 02:00:00,0.185357207,26.691437808,31.4014942706,4.710056462600001
2019-02-14 03:00:00,0.174851815,25.17866136,30.6602978984,5.4816365384
2019-02-14 04:00:00,0.181344737,26.113642128000002,42.972693058,16.859050929999995
2019-02-14 05:00:00,0.212429051,30.589783344,42.29547606,11.705692715999998
2019-02-14 06:00:00,0.256396865,36.92114856,45.198657112,8.277508552
2019-02-14 07:00:00,0.315188195,45.38710008,44.643425535,-0.7436745450000046
2019-02-14 08:00:00,0.351010129,50.545458576,41.254461833,-9.290996743000001
2019-02-14 09:00:00,0.417775342,60.159649248,40.621505031999995,-19.538144216000006
2019-02-14 10:00:00,0.455857656,65.643502464,45.241837792,-20.401664671999995
2019-02-14 11:00:00,0.510706377,73.541718288,40.313482848,-33.22823544
2019-02-14 12:00:00,0.553520682,79.70697820800001,51.49655929,-28.21041891800001
2019-02-14 13:00:00,0.590192377,84.98770228800001,46.74668449,-38.24101779800001
2019-02-14 14:00:00,0.677147281,97.509208464,38.244048758999995,-59.265159705
2019-02-14 15:00:00,0.7575575,109.08828,29.879159397200002,-79.2091206028
2019-02-14 16:00:00,0.785645617,113.132968848,32.5165273799,-80.6164414681
2019-02-14 17:00:00,0.743740946,107.098696224,37.737395447,-69.361300777
2019-02-14 18:00:00,0.623269775,89.7508476,67.649012322,-22.101835277999996
2019-02-14 19:00:00,0.527806646,76.00415702400001,58.501185264,-17.50297176000001
2019-02-14 20:00:00,0.477811615,68.80487256,49.297943,-19.50692956000001
2019-02-14 21:00:00,0.429766453,61.886369232,41.984575164,-19.901794068
2019-02-14 22:00:00,0.203539191,29.309643504,37.078890077,7.769246572999997
2019-02-14 23:00:00,0.157249993,22.643998992,23.0511783883,0.40717939629999833
2019-02-15 00:00:00,0.136147358,19.605219552,32.4296622453,12.8244426933
2019-02-15 01:00:00,0.11381982,16.39005408,31.1918520692,14.8017979892
2019-02-15 02:00:00,0.104645164,15.068903616,29.298343267299998,14.229439651299998
2019-02-15 03:00:00,0.129096863,18.589948272,28.6726192302,10.082670958199998
2019-02-15 04:00:00,0.222391375,32.024358,37.996839366,5.972481366000004
2019-02-15 05:00:00,0.421410663,60.683135472000004,56.41915681,-4.263978662000007
2019-02-15 06:00:00,0.589542878,84.894174432,45.958277241,-38.935897191
2019-02-15 07:00:00,0.739759986,106.525437984,38.707521391,-67.817916593
